,0,1,2,3
3263,00:17:7c:70:1c:68,ParkPrime,-79,09/23/2019 18:31:14
3264,00:17:7c:70:1c:48,ParkPrime,-80,09/23/2019 18:31:14
3265,ac:d1:b8:7d:79:ea,HP-Print-ea-LaserJet Pro M202dw,-74,09/23/2019 18:31:14
3266,1a:60:24:cc:93:66,DIRECT-66-HP DesignJet T830 MFP,-74,09/23/2019 18:31:14
3267,00:a0:0a:49:f5:81,JioPrivateNet,-79,09/23/2019 18:31:14
3268,00:a0:0a:51:60:01,JioPrivateNet,-89,09/23/2019 18:31:14
3269,00:a0:0a:49:f5:80,JioNet,-78,09/23/2019 18:31:14
3270,00:a0:0a:49:f5:70,JioNet,-80,09/23/2019 18:31:14
3271,00:a0:0a:51:60:00,JioNet,-88,09/23/2019 18:31:14
3272,00:a0:0a:4c:46:11,JioPrivateNet,-80,09/23/2019 18:31:14
3273,00:a0:0a:4d:f0:f0,JioNet,-90,09/23/2019 18:31:14
3274,00:a0:0a:4d:f0:f1,JioPrivateNet,-93,09/23/2019 18:31:14
3275,7c:78:7e:94:66:74,AndroidAP,-81,09/23/2019 18:31:14
3276,68:72:51:82:7e:c5,((Citi Residenci WiFonic)),-68,09/23/2019 18:31:14
3277,40:9b:cd:0e:84:80,CCLD_RDNG,-90,09/23/2019 18:31:15
3278,00:1e:a6:39:bb:98,Ranjan,-90,09/23/2019 18:31:15
3279,c8:3a:35:3a:3a:98,MEPL_DGR,-77,09/23/2019 18:31:15
3280,30:87:d9:64:4b:38,Test_WiFi,-89,09/23/2019 18:31:15
3281,f0:3e:90:48:f5:98,Test_WiFi,-81,09/23/2019 18:31:15
3282,f0:3e:90:48:ec:78,Test_WiFi,-78,09/23/2019 18:31:15
3283,30:87:d9:64:a9:d8,Test_WiFi,-75,09/23/2019 18:31:15
3284,f0:3e:90:08:f5:98,Fortune Pushpanjali,-81,09/23/2019 18:31:15
3285,30:87:d9:24:a9:d8,Fortune Pushpanjali,-75,09/23/2019 18:31:15
3286,30:87:d9:64:7b:98,Test_WiFi,-84,09/23/2019 18:31:15
3287,30:87:d9:64:28:43,island-242840,-83,09/23/2019 18:31:15
3288,f0:3e:90:48:ef:98,Test_WiFi,-82,09/23/2019 18:31:15
3289,fe:aa:b6:8c:06:1f,Moto E (4) Plus 4936,-83,09/23/2019 18:31:15
3290,30:87:d9:64:7b:78,Test_WiFi,-87,09/23/2019 18:31:15
3291,30:87:d9:64:7a:98,Test_WiFi,-83,09/23/2019 18:31:15
3292,30:87:d9:64:29:68,Test_WiFi,-88,09/23/2019 18:31:15
3293,30:87:d9:24:4b:38,Fortune Pushpanjali,-88,09/23/2019 18:31:15
3294,30:87:d9:24:7b:98,Fortune Pushpanjali,-87,09/23/2019 18:31:15
3295,f0:3e:90:08:ef:98,Fortune Pushpanjali,-81,09/23/2019 18:31:15
3296,f0:3e:90:08:ec:78,Fortune Pushpanjali,-77,09/23/2019 18:31:15
3297,30:87:d9:24:7a:98,Fortune Pushpanjali,-84,09/23/2019 18:31:15
3298,30:87:d9:24:a8:d8,Fortune Pushpanjali,-90,09/23/2019 18:31:15
3299,00:a0:0a:51:5f:f0,JioNet,-77,09/23/2019 18:31:15
3300,30:87:d9:24:29:68,Fortune Pushpanjali,-89,09/23/2019 18:31:15
3301,30:87:d9:64:7c:f8,Test_WiFi,-76,09/23/2019 18:31:15
3302,00:a0:0a:51:5f:f1,JioPrivateNet,-87,09/23/2019 18:31:15
3303,f0:3e:90:49:0d:48,Test_WiFi,-81,09/23/2019 18:31:15
3304,f0:3e:90:49:18:78,Test_WiFi,-85,09/23/2019 18:31:15
3305,30:87:d9:24:7c:f8,Fortune Pushpanjali,-89,09/23/2019 18:31:15
3306,f0:3e:90:09:18:78,Fortune Pushpanjali,-86,09/23/2019 18:31:15
3307,f0:3e:90:09:0d:48,Fortune Pushpanjali,-87,09/23/2019 18:31:15
3308,30:87:d9:24:7b:78,Fortune Pushpanjali,-89,09/23/2019 18:31:15
3309,80:1f:02:c6:50:40,debug,-63,09/23/2019 18:31:15
3310,a0:63:91:08:8d:26,ST-LAB,-70,09/23/2019 18:31:15
3311,18:f0:e4:82:ef:23,Redmi Note 4,-77,09/23/2019 18:31:15
3312,d8:32:e3:24:6a:e8,Preetam (MI5),-78,09/23/2019 18:31:15
3313,54:b8:0a:08:0a:b6,INSPIRON,-84,09/23/2019 18:31:15
3314,00:a0:0a:36:68:91,JioPrivateNet,-89,09/23/2019 18:31:15
3315,30:87:d9:64:4c:e8,Test_WiFi,-81,09/23/2019 18:31:15
3316,00:0e:8e:6c:26:00,Etlife_Durgapur,-87,09/23/2019 18:31:15
3317,80:1f:02:c6:50:43,,-91,09/23/2019 18:31:15
3318,80:1f:02:c6:50:41,,-63,09/23/2019 18:31:15
3319,80:1f:02:c6:50:42,,-93,09/23/2019 18:31:15
3320,9c:ad:97:9a:ab:b6,HP-Print-B6-LaserJet Pro MFP,-78,09/23/2019 18:31:15
3321,00:a0:0a:36:68:90,JioNet,-89,09/23/2019 18:31:15
3322,68:72:51:2c:55:24,ParkPrime,-82,09/23/2019 18:31:15
3323,30:87:d9:24:4c:e8,Fortune Pushpanjali,-87,09/23/2019 18:31:15
3324,10:62:eb:5a:4c:d5,DRLAL,-63,09/23/2019 18:31:15
3325,8e:c5:e1:f9:ac:85,Panasonic ELUGA A3 Pro,-88,09/23/2019 18:31:15
3326,e4:be:ed:47:c1:99,((Citi Residenci WiFonic)),-74,09/23/2019 18:31:15
3327,4a:d9:e7:dd:08:02,Delta Suites,-80,09/23/2019 18:31:15
3328,4a:d9:e7:c7:0e:d8,Delta Suites,-88,09/23/2019 18:31:15
3329,00:a0:0a:49:f5:71,JioPrivateNet,-81,09/23/2019 18:31:15
3330,24:a4:3c:ec:49:21,((Citi Residenci WiFonic)),-82,09/23/2019 18:31:15
3331,4a:d9:e7:db:f8:d2,Delta Suites,-84,09/23/2019 18:31:15
3332,00:a0:0a:36:68:80,JioNet,-78,09/23/2019 18:31:15
3333,00:17:7c:70:1c:68,ParkPrime,-79,09/23/2019 18:31:15
3334,00:17:7c:70:1c:48,ParkPrime,-80,09/23/2019 18:31:15
3335,ac:d1:b8:7d:79:ea,HP-Print-ea-LaserJet Pro M202dw,-74,09/23/2019 18:31:15
3336,1a:60:24:cc:93:66,DIRECT-66-HP DesignJet T830 MFP,-74,09/23/2019 18:31:15
3337,00:a0:0a:49:f5:81,JioPrivateNet,-79,09/23/2019 18:31:15
3338,00:a0:0a:51:60:01,JioPrivateNet,-89,09/23/2019 18:31:15
3339,00:a0:0a:49:f5:80,JioNet,-78,09/23/2019 18:31:15
3340,00:a0:0a:49:f5:70,JioNet,-80,09/23/2019 18:31:15
3341,00:a0:0a:51:60:00,JioNet,-88,09/23/2019 18:31:15
3342,00:a0:0a:4c:46:11,JioPrivateNet,-80,09/23/2019 18:31:15
3343,00:a0:0a:4d:f0:f0,JioNet,-90,09/23/2019 18:31:15
3344,00:a0:0a:4d:f0:f1,JioPrivateNet,-93,09/23/2019 18:31:15
3345,7c:78:7e:94:66:74,AndroidAP,-81,09/23/2019 18:31:15
3346,68:72:51:82:7e:c5,((Citi Residenci WiFonic)),-68,09/23/2019 18:31:15
3347,40:9b:cd:0e:84:80,CCLD_RDNG,-90,09/23/2019 18:31:16
3348,00:1e:a6:39:bb:98,Ranjan,-90,09/23/2019 18:31:16
3349,c8:3a:35:3a:3a:98,MEPL_DGR,-77,09/23/2019 18:31:16
3350,30:87:d9:64:4b:38,Test_WiFi,-89,09/23/2019 18:31:16
3351,fe:aa:b6:8c:06:1f,Moto E (4) Plus 4936,-83,09/23/2019 18:31:16
3352,30:87:d9:24:4b:38,Fortune Pushpanjali,-88,09/23/2019 18:31:16
3353,00:a0:0a:51:5f:f0,JioNet,-77,09/23/2019 18:31:16
3354,00:a0:0a:51:5f:f1,JioPrivateNet,-87,09/23/2019 18:31:16
3355,30:87:d9:24:7c:f8,Fortune Pushpanjali,-89,09/23/2019 18:31:16
3356,80:1f:02:c6:50:40,debug,-63,09/23/2019 18:31:16
3357,a0:63:91:08:8d:26,ST-LAB,-70,09/23/2019 18:31:16
3358,18:f0:e4:82:ef:23,Redmi Note 4,-77,09/23/2019 18:31:16
3359,d8:32:e3:24:6a:e8,Preetam (MI5),-78,09/23/2019 18:31:16
3360,54:b8:0a:08:0a:b6,INSPIRON,-84,09/23/2019 18:31:16
3361,00:a0:0a:36:68:91,JioPrivateNet,-89,09/23/2019 18:31:16
3362,80:1f:02:c6:50:43,,-91,09/23/2019 18:31:16
3363,80:1f:02:c6:50:41,,-63,09/23/2019 18:31:16
3364,80:1f:02:c6:50:42,,-93,09/23/2019 18:31:16
3365,00:a0:0a:36:68:90,JioNet,-89,09/23/2019 18:31:16
3366,10:62:eb:5a:4c:d5,DRLAL,-63,09/23/2019 18:31:16
3367,8e:c5:e1:f9:ac:85,Panasonic ELUGA A3 Pro,-88,09/23/2019 18:31:16
3368,e4:be:ed:47:c1:99,((Citi Residenci WiFonic)),-87,09/23/2019 18:31:16
3369,4a:d9:e7:dd:08:02,Delta Suites,-80,09/23/2019 18:31:16
3370,4a:d9:e7:c7:0e:d8,Delta Suites,-88,09/23/2019 18:31:16
3371,00:a0:0a:49:f5:71,JioPrivateNet,-91,09/23/2019 18:31:16
3372,24:a4:3c:ec:49:21,((Citi Residenci WiFonic)),-82,09/23/2019 18:31:16
3373,4a:d9:e7:db:f8:d2,Delta Suites,-84,09/23/2019 18:31:16
3374,00:a0:0a:36:68:80,JioNet,-78,09/23/2019 18:31:16
3375,00:17:7c:70:1c:68,ParkPrime,-79,09/23/2019 18:31:16
3376,00:17:7c:70:1c:48,ParkPrime,-80,09/23/2019 18:31:16
3377,ac:d1:b8:7d:79:ea,HP-Print-ea-LaserJet Pro M202dw,-74,09/23/2019 18:31:16
3378,00:a0:0a:49:f5:81,JioPrivateNet,-79,09/23/2019 18:31:16
3379,00:a0:0a:51:60:01,JioPrivateNet,-89,09/23/2019 18:31:16
3380,00:a0:0a:49:f5:80,JioNet,-78,09/23/2019 18:31:16
3381,00:a0:0a:49:f5:70,JioNet,-91,09/23/2019 18:31:16
3382,00:a0:0a:51:60:00,JioNet,-88,09/23/2019 18:31:16
3383,00:a0:0a:4c:46:11,JioPrivateNet,-80,09/23/2019 18:31:16
3384,00:a0:0a:4d:f0:f0,JioNet,-90,09/23/2019 18:31:16
3385,00:a0:0a:4d:f0:f1,JioPrivateNet,-93,09/23/2019 18:31:16
3386,7c:78:7e:94:66:74,AndroidAP,-81,09/23/2019 18:31:16
3387,68:72:51:82:7e:c5,((Citi Residenci WiFonic)),-81,09/23/2019 18:31:16
3388,ac:c3:3a:f0:87:2c,AndroidAP,-89,09/23/2019 18:31:16
3389,00:1e:a6:39:bb:98,Ranjan,-90,09/23/2019 18:31:17
3390,c8:3a:35:3a:3a:98,MEPL_DGR,-77,09/23/2019 18:31:17
3391,fe:aa:b6:8c:06:1f,Moto E (4) Plus 4936,-83,09/23/2019 18:31:17
3392,00:a0:0a:51:5f:f1,JioPrivateNet,-87,09/23/2019 18:31:17
3393,80:1f:02:c6:50:43,,-91,09/23/2019 18:31:17
3394,80:1f:02:c6:50:42,,-93,09/23/2019 18:31:17
3395,e4:be:ed:47:c1:99,((Citi Residenci WiFonic)),-87,09/23/2019 18:31:17
3396,00:a0:0a:49:f5:71,JioPrivateNet,-91,09/23/2019 18:31:17
3397,24:a4:3c:ec:49:21,((Citi Residenci WiFonic)),-82,09/23/2019 18:31:17
3398,00:a0:0a:49:f5:81,JioPrivateNet,-79,09/23/2019 18:31:17
3399,00:a0:0a:49:f5:80,JioNet,-78,09/23/2019 18:31:17
3400,00:a0:0a:49:f5:70,JioNet,-91,09/23/2019 18:31:17
3401,00:a0:0a:4c:46:11,JioPrivateNet,-80,09/23/2019 18:31:17
3402,00:a0:0a:4d:f0:f0,JioNet,-90,09/23/2019 18:31:17
3403,00:a0:0a:4d:f0:f1,JioPrivateNet,-93,09/23/2019 18:31:17
3404,7c:78:7e:94:66:74,AndroidAP,-81,09/23/2019 18:31:17
3405,68:72:51:82:7e:c5,((Citi Residenci WiFonic)),-81,09/23/2019 18:31:17
3406,ac:c3:3a:f0:87:2c,AndroidAP,-85,09/23/2019 18:31:17
3407,06:92:26:a7:b4:04,ASUS_X00TD,-80,09/23/2019 18:31:17
3408,00:fe:c8:ef:44:20,,-84,09/23/2019 18:31:17
3409,00:1e:a6:39:bb:98,Ranjan,-90,09/23/2019 18:31:19
3410,c8:3a:35:3a:3a:98,MEPL_DGR,-84,09/23/2019 18:31:19
3411,fe:aa:b6:8c:06:1f,Moto E (4) Plus 4936,-83,09/23/2019 18:31:19
3412,00:a0:0a:51:5f:f1,JioPrivateNet,-87,09/23/2019 18:31:19
3413,80:1f:02:c6:50:43,,-91,09/23/2019 18:31:19
3414,80:1f:02:c6:50:42,,-93,09/23/2019 18:31:19
3415,e4:be:ed:47:c1:99,((Citi Residenci WiFonic)),-87,09/23/2019 18:31:19
3416,00:a0:0a:49:f5:71,JioPrivateNet,-91,09/23/2019 18:31:19
3417,24:a4:3c:ec:49:21,((Citi Residenci WiFonic)),-82,09/23/2019 18:31:19
3418,00:a0:0a:49:f5:81,JioPrivateNet,-79,09/23/2019 18:31:19
3419,00:a0:0a:49:f5:80,JioNet,-78,09/23/2019 18:31:19
3420,00:a0:0a:49:f5:70,JioNet,-91,09/23/2019 18:31:19
3421,00:a0:0a:4c:46:11,JioPrivateNet,-80,09/23/2019 18:31:19
3422,00:a0:0a:4d:f0:f0,JioNet,-90,09/23/2019 18:31:19
3423,00:a0:0a:4d:f0:f1,JioPrivateNet,-93,09/23/2019 18:31:19
3424,7c:78:7e:94:66:74,AndroidAP,-81,09/23/2019 18:31:19
3425,68:72:51:82:7e:c5,((Citi Residenci WiFonic)),-81,09/23/2019 18:31:19
3426,ac:c3:3a:f0:87:2c,AndroidAP,-82,09/23/2019 18:31:19
3427,06:92:26:a7:b4:04,ASUS_X00TD,-76,09/23/2019 18:31:19
3428,00:fe:c8:ef:44:20,,-83,09/23/2019 18:31:19
3429,28:3b:82:30:70:d1,DCS WIFI,-77,09/23/2019 18:31:19
3430,5e:ea:1d:4f:62:07,HP-Setup>07-M403 LaserJet,-88,09/23/2019 18:31:19
3431,00:1e:a6:39:bb:98,Ranjan,-90,09/23/2019 18:31:20
3432,c8:3a:35:3a:3a:98,MEPL_DGR,-84,09/23/2019 18:31:20
3433,fe:aa:b6:8c:06:1f,Moto E (4) Plus 4936,-83,09/23/2019 18:31:20
3434,00:a0:0a:51:5f:f1,JioPrivateNet,-87,09/23/2019 18:31:20
3435,80:1f:02:c6:50:43,,-91,09/23/2019 18:31:20
3436,80:1f:02:c6:50:42,,-93,09/23/2019 18:31:20
3437,e4:be:ed:47:c1:99,((Citi Residenci WiFonic)),-87,09/23/2019 18:31:20
3438,00:a0:0a:49:f5:71,JioPrivateNet,-91,09/23/2019 18:31:20
3439,24:a4:3c:ec:49:21,((Citi Residenci WiFonic)),-82,09/23/2019 18:31:20
3440,00:a0:0a:49:f5:81,JioPrivateNet,-79,09/23/2019 18:31:20
3441,00:a0:0a:49:f5:80,JioNet,-78,09/23/2019 18:31:20
3442,00:a0:0a:49:f5:70,JioNet,-91,09/23/2019 18:31:20
3443,00:a0:0a:4c:46:11,JioPrivateNet,-80,09/23/2019 18:31:20
3444,00:a0:0a:4d:f0:f0,JioNet,-90,09/23/2019 18:31:20
3445,00:a0:0a:4d:f0:f1,JioPrivateNet,-93,09/23/2019 18:31:20
3446,7c:78:7e:94:66:74,AndroidAP,-81,09/23/2019 18:31:20
3447,68:72:51:82:7e:c5,((Citi Residenci WiFonic)),-81,09/23/2019 18:31:20
3448,ac:c3:3a:f0:87:2c,AndroidAP,-82,09/23/2019 18:31:20
3449,06:92:26:a7:b4:04,ASUS_X00TD,-76,09/23/2019 18:31:20
3450,00:fe:c8:ef:44:20,,-83,09/23/2019 18:31:20
3451,28:3b:82:30:70:d1,DCS WIFI,-77,09/23/2019 18:31:20
3452,5e:ea:1d:4f:62:07,HP-Setup>07-M403 LaserJet,-88,09/23/2019 18:31:20
3453,00:1e:a6:39:bb:98,Ranjan,-90,09/23/2019 18:31:21
3454,c8:3a:35:3a:3a:98,MEPL_DGR,-84,09/23/2019 18:31:21
3455,fe:aa:b6:8c:06:1f,Moto E (4) Plus 4936,-83,09/23/2019 18:31:21
3456,00:a0:0a:51:5f:f1,JioPrivateNet,-87,09/23/2019 18:31:21
3457,80:1f:02:c6:50:43,,-91,09/23/2019 18:31:21
3458,80:1f:02:c6:50:42,,-93,09/23/2019 18:31:21
3459,e4:be:ed:47:c1:99,((Citi Residenci WiFonic)),-87,09/23/2019 18:31:21
3460,00:a0:0a:49:f5:71,JioPrivateNet,-91,09/23/2019 18:31:21
3461,24:a4:3c:ec:49:21,((Citi Residenci WiFonic)),-82,09/23/2019 18:31:21
3462,00:a0:0a:49:f5:81,JioPrivateNet,-79,09/23/2019 18:31:21
3463,00:a0:0a:49:f5:80,JioNet,-78,09/23/2019 18:31:21
3464,00:a0:0a:49:f5:70,JioNet,-91,09/23/2019 18:31:21
3465,00:a0:0a:4c:46:11,JioPrivateNet,-80,09/23/2019 18:31:21
3466,00:a0:0a:4d:f0:f0,JioNet,-90,09/23/2019 18:31:21
3467,00:a0:0a:4d:f0:f1,JioPrivateNet,-93,09/23/2019 18:31:21
3468,7c:78:7e:94:66:74,AndroidAP,-81,09/23/2019 18:31:21
3469,68:72:51:82:7e:c5,((Citi Residenci WiFonic)),-79,09/23/2019 18:31:21
3470,ac:c3:3a:f0:87:2c,AndroidAP,-91,09/23/2019 18:31:21
3471,06:92:26:a7:b4:04,ASUS_X00TD,-87,09/23/2019 18:31:21
3472,00:fe:c8:ef:44:20,,-83,09/23/2019 18:31:21
3473,28:3b:82:30:70:d1,DCS WIFI,-77,09/23/2019 18:31:21
3474,5e:ea:1d:4f:62:07,HP-Setup>07-M403 LaserJet,-88,09/23/2019 18:31:21
3475,c8:3a:35:3a:3a:98,MEPL_DGR,-84,09/23/2019 18:31:23
3476,e4:be:ed:47:c1:99,((Citi Residenci WiFonic)),-87,09/23/2019 18:31:23
3477,00:a0:0a:49:f5:71,JioPrivateNet,-91,09/23/2019 18:31:23
3478,00:a0:0a:49:f5:70,JioNet,-91,09/23/2019 18:31:23
3479,7c:78:7e:94:66:74,AndroidAP,-81,09/23/2019 18:31:23
3480,68:72:51:82:7e:c5,((Citi Residenci WiFonic)),-79,09/23/2019 18:31:23
3481,ac:c3:3a:f0:87:2c,AndroidAP,-93,09/23/2019 18:31:23
3482,06:92:26:a7:b4:04,ASUS_X00TD,-87,09/23/2019 18:31:23
3483,00:fe:c8:ef:44:20,,-83,09/23/2019 18:31:23
3484,28:3b:82:30:70:d1,DCS WIFI,-86,09/23/2019 18:31:23
3485,5e:ea:1d:4f:62:07,HP-Setup>07-M403 LaserJet,-88,09/23/2019 18:31:23
3486,58:7b:e9:12:25:1d,peerless sarovar portico,-94,09/23/2019 18:31:23
3487,c8:3a:35:3a:3a:98,MEPL_DGR,-93,09/23/2019 18:31:24
3488,e4:be:ed:47:c1:99,((Citi Residenci WiFonic)),-87,09/23/2019 18:31:24
3489,00:a0:0a:49:f5:71,JioPrivateNet,-91,09/23/2019 18:31:24
3490,00:a0:0a:49:f5:70,JioNet,-91,09/23/2019 18:31:24
3491,7c:78:7e:94:66:74,AndroidAP,-81,09/23/2019 18:31:24
3492,68:72:51:82:7e:c5,((Citi Residenci WiFonic)),-79,09/23/2019 18:31:24
3493,ac:c3:3a:f0:87:2c,AndroidAP,-93,09/23/2019 18:31:24
3494,06:92:26:a7:b4:04,ASUS_X00TD,-91,09/23/2019 18:31:24
3495,00:fe:c8:ef:44:20,,-83,09/23/2019 18:31:24
3496,28:3b:82:30:70:d1,DCS WIFI,-86,09/23/2019 18:31:24
3497,5e:ea:1d:4f:62:07,HP-Setup>07-M403 LaserJet,-88,09/23/2019 18:31:24
3498,58:7b:e9:12:25:1d,peerless sarovar portico,-90,09/23/2019 18:31:24
3499,c8:3a:35:3a:3a:98,MEPL_DGR,-93,09/23/2019 18:31:25
3500,e4:be:ed:47:c1:99,((Citi Residenci WiFonic)),-87,09/23/2019 18:31:25
3501,00:a0:0a:49:f5:71,JioPrivateNet,-91,09/23/2019 18:31:25
3502,00:a0:0a:49:f5:70,JioNet,-91,09/23/2019 18:31:25
3503,7c:78:7e:94:66:74,AndroidAP,-81,09/23/2019 18:31:25
3504,68:72:51:82:7e:c5,((Citi Residenci WiFonic)),-79,09/23/2019 18:31:25
3505,ac:c3:3a:f0:87:2c,AndroidAP,-93,09/23/2019 18:31:25
3506,06:92:26:a7:b4:04,ASUS_X00TD,-91,09/23/2019 18:31:25
3507,00:fe:c8:ef:44:20,,-83,09/23/2019 18:31:25
3508,28:3b:82:30:70:d1,DCS WIFI,-86,09/23/2019 18:31:25
3509,5e:ea:1d:4f:62:07,HP-Setup>07-M403 LaserJet,-88,09/23/2019 18:31:25
3510,58:7b:e9:12:25:1d,peerless sarovar portico,-90,09/23/2019 18:31:25
3511,c8:3a:35:3a:3a:98,MEPL_DGR,-93,09/23/2019 18:31:26
3512,e4:be:ed:47:c1:99,((Citi Residenci WiFonic)),-87,09/23/2019 18:31:26
3513,00:a0:0a:49:f5:71,JioPrivateNet,-91,09/23/2019 18:31:26
3514,00:a0:0a:49:f5:70,JioNet,-91,09/23/2019 18:31:26
3515,7c:78:7e:94:66:74,AndroidAP,-81,09/23/2019 18:31:26
3516,68:72:51:82:7e:c5,((Citi Residenci WiFonic)),-79,09/23/2019 18:31:26
3517,ac:c3:3a:f0:87:2c,AndroidAP,-93,09/23/2019 18:31:26
3518,06:92:26:a7:b4:04,ASUS_X00TD,-91,09/23/2019 18:31:26
3519,00:fe:c8:ef:44:20,,-83,09/23/2019 18:31:26
3520,28:3b:82:30:70:d1,DCS WIFI,-86,09/23/2019 18:31:26
3521,5e:ea:1d:4f:62:07,HP-Setup>07-M403 LaserJet,-88,09/23/2019 18:31:26
3522,58:7b:e9:12:25:1d,peerless sarovar portico,-76,09/23/2019 18:31:26
3523,58:7b:e9:12:25:4a,Airpro,-92,09/23/2019 18:31:26
3524,c8:3a:35:3a:3a:98,MEPL_DGR,-93,09/23/2019 18:31:32
3525,68:72:51:82:7e:c5,((Citi Residenci WiFonic)),-79,09/23/2019 18:31:32
3526,ac:c3:3a:f0:87:2c,AndroidAP,-93,09/23/2019 18:31:32
3527,06:92:26:a7:b4:04,ASUS_X00TD,-91,09/23/2019 18:31:32
3528,28:3b:82:30:70:d1,DCS WIFI,-86,09/23/2019 18:31:32
3529,58:7b:e9:12:25:1d,peerless sarovar portico,-83,09/23/2019 18:31:32
3530,58:7b:e9:12:25:4a,Airpro,-92,09/23/2019 18:31:32
3531,28:3b:82:2f:fb:97,GAIL OFFICE,-72,09/23/2019 18:31:32
3532,4a:fd:a3:25:90:93,Redmi,-83,09/23/2019 18:31:32
3533,6c:72:20:69:86:7c,karukrit,-94,09/23/2019 18:31:32
3534,58:7b:e9:12:25:1d,peerless sarovar portico,-83,09/23/2019 18:31:33
3535,58:7b:e9:12:25:4a,Airpro,-92,09/23/2019 18:31:33
3536,28:3b:82:2f:fb:97,GAIL OFFICE,-72,09/23/2019 18:31:33
3537,4a:fd:a3:25:90:93,Redmi,-89,09/23/2019 18:31:33
3538,6c:72:20:69:86:7c,karukrit,-94,09/23/2019 18:31:33
3539,58:7b:e9:12:25:1d,peerless sarovar portico,-83,09/23/2019 18:31:34
3540,58:7b:e9:12:25:4a,Airpro,-92,09/23/2019 18:31:34
3541,28:3b:82:2f:fb:97,GAIL OFFICE,-72,09/23/2019 18:31:34
3542,4a:fd:a3:25:90:93,Redmi,-92,09/23/2019 18:31:34
3543,6c:72:20:69:86:7c,karukrit,-94,09/23/2019 18:31:34
3544,58:7b:e9:12:25:1d,peerless sarovar portico,-83,09/23/2019 18:31:35
3545,58:7b:e9:12:25:4a,Airpro,-92,09/23/2019 18:31:35
3546,28:3b:82:2f:fb:97,GAIL OFFICE,-72,09/23/2019 18:31:35
3547,4a:fd:a3:25:90:93,Redmi,-92,09/23/2019 18:31:35
3548,6c:72:20:69:86:7c,karukrit,-94,09/23/2019 18:31:35
3549,58:7b:e9:12:25:1d,peerless sarovar portico,-83,09/23/2019 18:31:37
3550,58:7b:e9:12:25:4a,Airpro,-92,09/23/2019 18:31:37
3551,28:3b:82:2f:fb:97,GAIL OFFICE,-72,09/23/2019 18:31:37
3552,4a:fd:a3:25:90:93,Redmi,-92,09/23/2019 18:31:37
3553,6c:72:20:69:86:7c,karukrit,-94,09/23/2019 18:31:37
3554,60:e3:27:4d:66:c8,chotu,-92,09/23/2019 18:31:37
3555,00:17:7c:7f:b6:51,DIGISOL,-91,09/23/2019 18:31:37
3556,4a:fd:a3:25:90:93,Redmi,-92,09/23/2019 18:31:38
3557,6c:72:20:69:86:7c,karukrit,-94,09/23/2019 18:31:38
3558,60:e3:27:4d:66:c8,chotu,-92,09/23/2019 18:31:38
3559,00:17:7c:7f:b6:51,DIGISOL,-91,09/23/2019 18:31:38
3560,4a:fd:a3:25:90:93,Redmi,-92,09/23/2019 18:31:40
3561,6c:72:20:69:86:7c,karukrit,-86,09/23/2019 18:31:40
3562,60:e3:27:4d:66:c8,chotu,-92,09/23/2019 18:31:40
3563,00:17:7c:7f:b6:51,DIGISOL,-91,09/23/2019 18:31:40
3564,4a:fd:a3:25:90:93,Redmi,-92,09/23/2019 18:31:41
3565,6c:72:20:69:86:7c,karukrit,-86,09/23/2019 18:31:41
3566,60:e3:27:4d:66:c8,chotu,-92,09/23/2019 18:31:41
3567,00:17:7c:7f:b6:51,DIGISOL,-91,09/23/2019 18:31:41
3568,4a:fd:a3:25:90:93,Redmi,-92,09/23/2019 18:31:42
3569,6c:72:20:69:86:7c,karukrit,-77,09/23/2019 18:31:42
3570,60:e3:27:4d:66:c8,chotu,-91,09/23/2019 18:31:42
3571,00:17:7c:7f:b6:51,DIGISOL,-81,09/23/2019 18:31:42
3572,6c:72:20:69:86:7c,karukrit,-76,09/23/2019 18:31:43
3573,60:e3:27:4d:66:c8,chotu,-91,09/23/2019 18:31:43
3574,00:17:7c:7f:b6:51,DIGISOL,-81,09/23/2019 18:31:43
3575,c4:12:f5:71:f8:8e,DD,-93,09/23/2019 18:31:43
3576,6c:72:20:69:86:7c,karukrit,-84,09/23/2019 18:31:45
3577,60:e3:27:4d:66:c8,chotu,-91,09/23/2019 18:31:45
3578,00:17:7c:7f:b6:51,DIGISOL,-88,09/23/2019 18:31:45
3579,c4:12:f5:71:f8:8e,DD,-93,09/23/2019 18:31:45
3580,10:62:eb:59:58:3d,basak0771,-91,09/23/2019 18:31:45
3581,6c:72:20:69:86:7c,karukrit,-84,09/23/2019 18:31:46
3582,60:e3:27:4d:66:c8,chotu,-91,09/23/2019 18:31:46
3583,00:17:7c:7f:b6:51,DIGISOL,-88,09/23/2019 18:31:46
3584,c4:12:f5:71:f8:8e,DD,-93,09/23/2019 18:31:46
3585,10:62:eb:59:58:3d,basak0771,-91,09/23/2019 18:31:46
3586,6c:72:20:69:86:7c,karukrit,-90,09/23/2019 18:31:47
3587,60:e3:27:4d:66:c8,chotu,-91,09/23/2019 18:31:47
3588,00:17:7c:7f:b6:51,DIGISOL,-88,09/23/2019 18:31:47
3589,c4:12:f5:71:f8:8e,DD,-93,09/23/2019 18:31:47
3590,10:62:eb:59:58:3d,basak0771,-91,09/23/2019 18:31:47
3591,6c:72:20:69:86:7c,karukrit,-90,09/23/2019 18:31:48
3592,60:e3:27:4d:66:c8,chotu,-91,09/23/2019 18:31:48
